https://refugies.info/fr/dispositif/5f9188cbfc486c0047ef533f;6 mois<br>;;Exactement;6;mois;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f918a87fc486c0047ef5382;6 à 12 mois;;Entre;6 - 12;mois;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f918cc4fc486c0047ef53cc;;300 h de formation;Exactement;300;heures;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f918fbafc486c0047ef548d;12 à 36 mois<br>;Compte bancaire;Entre;12 - 36;mois;;;;;;Avoir un compte bancaire;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f91937afc486c0047ef5546;;Compte bancaire;;;;;;;;;Avoir un compte bancaire;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f9199f8fc486c0047ef571c;12 mois;;Environ;12;mois;;;;;;;;;FALSE;FALSE;Lien du bouton "voir le site" est pété
https://refugies.info/fr/dispositif/5f91a254fc486c0047ef57c9;Selon les cas<br>;Public : étrangers primo-arrivants <br>;;;;;;;;;;Demandeurs d'asile, Réfugiés statutaires, Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f929c08fc486c0047ef5d80;;Exclusivement sur orientation;;;;;;;;;;;;FALSE;TRUE;Engagement : Exclusivement sur orientation
https://refugies.info/fr/dispositif/5f929d92fc486c0047ef5d8c;;Offre valable selon vos ressources;;;;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f92a0adfc486c0047ef5ddc;;Domiciliation à Merignac;;;;;;;;;;Tous les publics;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f96bcc0feb94b0046c103db;;Être domicilié en Haute-Garonne (31);;;;;;;;;;;Familles et enfants;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f983271feb94b0046c10f8d;12 mois;Niveau Baccalauréat minimum;Environ;12;mois;;;;;;Avoir le niveau de fin de lycée;Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f99295b0d11d30047321efe;9 mois;;Exactement;9;mois;;;;;;;Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f9a97a96e3ea80047c11184;de 12 à 24 mois;;Entre;1 - 2;années;;;;;;;Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5fb3a265a7a48a0046f50bfe;3 à 4 semaines;;Entre;3 - 4;semaines;;;;;;;Tous les publics;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5fb3a3f9a7a48a0046f50c81;;contrat CDDI;Maximum;2;années;;;;;;;Réfugiés statutaires, Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides, Citoyens français;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5fb3a560a7a48a0046f50cba;2 ans maximum;;Maximum;2;années;;;;;;;Réfugiés statutaires, Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;;FALSE;FALSE;
